Names,NAB_M9,CAB_M9,NAB_M9T,CAB_M9T
b4733,0,0,0,0
b0544,3.02761633333333,4.3696655,3.848117,2.049667
b0545,18.5925606666667,13.3205095,12.6965945,10.61319
b0546,48.4116193333333,62.260464,33.1433685,61.957121
b4588,0,0,0,0
b0547,0.359488,0,0.3784135,0
b0548,2.39243033333333,0,7.3748565,0
b0549,1.02917933333333,0,2.4424875,0
b0550,0.490239666666667,0.6501105,0.556817,0
b4509,0,0,0,0
b0551,30.0888496666667,25.9230595,31.949423,41.578199
b0553,70.6464126666667,40.3926875,104.201004,42.633703
b0554,10.424468,5.2634585,10.1597305,29.868429
b0555,17.7396253333333,14.59002,14.384649,18.316301
b0556,6.05044166666667,3.7284195,5.005404,9.815173
b4510,0,0,0,0
b0557,83.9640336666667,25.2869815,139.882467,99.563811
b0558,0.856230666666667,0.52328,0.428168,0
b0559,31.173781,60.2733415,26.9552925,28.055925
b4589,3.38163566666667,5.056497,9.0074505,0
b0560,2.86369466666667,1.974489,3.0247785,4.154789
b4634,0,1.153776,0.7054595,0
b0561,7.457521,4.170813,3.678792,3.155405
b0562,19.320959,19.170832,17.454235,18.145369
b0563,32.2710196666667,53.3571215,54.2275095,53.413977
b0564,56.0528256666667,38.9453455,19.6447585,18.969254
b0565,16483.953021,14595.394233,14985.4321115,13911.915263
b0566,9.81883366666667,10.294248,7.167105,8.519429
b0567,9.327186,7.728329,9.364436,9.274584
b0568,13.643623,13.0415115,11.3163175,13.934257
b0569,3.23693233333333,4.0410005,4.357689,4.761105
b0570,11.503036,12.158861,14.263357,16.440406
b0571,17.9380563333333,12.072716,13.8584375,22.281315
b0572,0.442776333333333,0.3111925,1.0093775,0.464942
b0573,7.35898166666667,14.155068,10.696442,9.482129
b0574,2.67254466666667,2.685724,2.4043705,2.676876
b0575,4.407799,5.7950745,5.0753545,6.375585
b0576,8.20121666666667,9.90372,10.9000675,9.042578
b0577,25.6054633333333,23.533173,24.5442155,16.987938
b0578,93.319132,98.772525,117.721052,102.226539
b0579,155.483218,150.740529,102.897489,84.105012
b0580,6.780075,6.947373,9.7262885,3.221895
b0581,81.246743,100.412694,60.5401885,107.499218
b4415,0,0,3.26244,9.842538
b0583,200.567511,170.8967335,274.312591,202.911834
b0584,546.481953666667,417.644284,744.293269,494.943072
b0585,463.867258333333,445.2003225,395.9636065,416.795385
b4511,527.581070666667,556.4913395,483.0436115,344.163246
b0586,467.490368333333,463.194311,371.7086355,373.592061
b0587,6.16724,5.468161,5.25084,2.355608
b0588,158.669645333333,165.085051,133.3315135,155.142937
b0589,12.7302123333333,8.940006,9.591532,10.474075
b0590,14.371963,9.445188,9.0007125,13.748231
b0591,72.1093973333333,63.830455,74.3798185,78.956367
b0592,155.903462333333,137.1700195,142.939752,126.074033
b0593,336.104828,284.1369875,325.351247,274.854646
b0594,597.500611333333,547.2189195,582.1350965,547.754991
b0595,374.424230666667,323.4146145,355.2822105,294.182293
b0596,157.425862666667,136.6371625,180.3133985,140.768772
b0597,890.271691666667,783.318818,1010.577017,838.511479
b0598,59.498849,57.209055,67.4879665,64.276211
b4512,13.0555683333333,16.1968345,17.5639515,10.340105
b0599,87.7599356666667,120.532965,106.74371,151.873158
b0600,44.38783,78.9849895,81.167767,126.929137
b0601,15.5674956666667,17.0163,18.307076,20.574748
b0602,6.68093566666667,4.9543395,4.524099,4.833019
b0603,3.34501966666667,3.529036,3.050292,2.376219
b0604,91.2507506666667,100.688358,84.612906,108.799307
b0605,2831.50143,3049.8259785,3746.542645,4599.002796
b0606,247.381425,273.7115215,267.4396345,298.250305
b0607,135.113283666667,167.310141,187.362273,242.883102
b0608,30.5185373333333,25.280944,22.225509,30.324689
b4734,0,0,0,0
b0610,18.2624193333333,29.7464495,31.3122185,23.833725
b0611,132.934217666667,147.9914635,109.59907,152.013962
b0612,2.289068,1.6487385,1.769915,1.077317
b0613,0.267770666666667,1.588446,0.55049,1.642913
b0614,0.695676666666667,0.4332545,0.2639925,1.632798
b0615,0.456148,0.3016755,0.555191,0.40804
b0616,0.170122333333333,0,0.1350615,0
b0617,0,0,0.7577785,0
b0618,0.105090333333333,0.3004345,0.3268995,0.642427
b0619,29.124299,28.157067,29.382634,33.104911
b0620,18.8448286666667,28.882666,23.8711765,30.690309
b0621,1.04739566666667,1.7593655,1.775417,1.610349
b0622,7.235865,4.4996245,7.9212775,4.773368
b0623,397.269709,341.6309055,329.026538,249.717855
b0624,75.7354283333333,76.423104,54.946309,78.701591
b4581,49.3353496666667,63.9116255,42.007278,81.229104
b0627,793.024497666667,649.5082745,741.892166,797.634196
b0628,84.754406,120.146349,54.46382,110.770851
b0629,4.065154,3.5622765,2.2363735,1.472082
b0630,70.402597,68.0601955,63.6921825,52.875839
b0631,598.174193333333,447.900308,323.0192005,343.231655
b0632,60.5932843333333,49.340538,52.176758,48.503896
b0633,100.578144,106.3692325,101.6904295,119.018964
b0634,65.0836623333333,66.9496135,67.255029,69.341382
b0635,25.707354,21.31951,29.729628,19.384695
b0636,26.0600853333333,24.050727,33.124117,22.420849
b0637,96.06839,110.6623905,100.4989775,100.778549
b0638,29.003526,28.8098975,24.8798725,28.458308
b0639,116.360163333333,128.596875,127.8600585,118.003397
b0640,64.5708023333333,58.378473,61.551829,62.098814
b0641,94.6832896666667,86.928849,103.500581,98.319774
b0642,248.140779333333,272.31015,212.9311135,282.414175
b0643,318.339928333333,463.8366145,289.5396465,480.521774
b0644,9.13504033333333,11.008576,10.464924,13.177947
b0645,0,0.43982,0.1906045,1.114992
b0646,2.37634633333333,1.6913085,2.321113,2.441547
b0647,3.768413,7.247496,3.9944185,3.237399
b0648,3.92672866666667,7.9887695,3.697984,4.459966
b0649,16.7689776666667,16.0426675,16.3077905,20.453075
b0650,10.8631523333333,8.3219195,9.411766,9.774777
b0651,14.243535,10.170689,12.67701,6.793954
b0652,38.587337,41.9971715,39.2349355,37.618737
b0653,15.0180396666667,15.6626925,15.7944625,14.951682
b0654,10.9479636666667,11.760791,14.714899,8.868328
b0655,406.552603666667,375.2710165,340.433312,362.690908
b0657,34.584566,29.901988,31.705814,29.040749
b0658,421.793197333333,376.2754645,392.8636365,363.905287
b0659,734.849571666667,777.0204115,689.2219635,784.729714
b0660,198.494964,191.5862615,159.935284,162.874769
b0661,47.2805336666667,50.401048,53.2998145,61.637443
b0662,81.9038386666667,87.2056355,77.013699,88.617414
b0674,253.102893,251.4443055,200.9746625,227.614413
b0675,268.705213,239.3600505,230.191097,246.722038
b0676,118.576661,124.924648,119.2649065,152.508606
b0677,83.789304,90.027473,76.2943485,94.996968
b0678,114.596446,83.6958065,83.625195,73.303739
b0679,33.0696843333333,28.052384,33.724973,31.252907
b0680,195.120172,201.3599165,177.7127375,213.168584
b0681,2.90328166666667,2.2462095,3.2155985,2.485251
b0682,7.00981066666667,11.4881205,9.8446455,3.915394
b0683,720.271234666667,815.78042,719.2451275,1018.307222
b4637,0,0,0,0
b0684,427.517193333333,418.84382,423.669772,421.471091
b0685,60.777529,61.892468,80.35923,61.63474
b0686,100.164149666667,101.7861845,84.269293,99.665657
b0687,234.773444,241.295794,213.8826795,235.991992
b0688,188.93796,198.769528,156.2139975,187.608205
b0689,8.14285366666667,4.7394935,2.9121075,6.815355
b0691,2.96652066666667,6.185472,5.40144,3.789238
b0692,4.569375,6.830444,3.790995,4.880569
b0693,1.714343,2.4313975,1.326572,2.697551
b4590,0,0,0,0
b0694,41.8504803333333,40.845221,29.0413665,36.241222
b0695,40.45576,42.5421945,36.6892425,45.741151
b0696,10.3478883333333,8.9186855,11.185756,8.459824
b0697,1.649503,1.7069365,2.3792265,2.19035
b0698,1.02553033333333,0.5930055,0.9352155,0.736182
b4513,0,0,0,0
b0699,58.8058866666667,38.647764,30.308549,23.379938
b0700,7.262367,7.5200515,7.8975555,8.057321
b0702,8.001909,2.8693055,2.0101965,5.87309
b0703,5.359556,6.763613,6.246068,8.506047
b0704,13.929408,17.0712245,12.9277265,11.633223
b4514,15.06595,12.0114585,18.5774835,12.302073
b0705,0.440934333333333,1.7074875,2.868748,0.32005
b0706,1.02652633333333,1.198989,1.3390235,2.004572
b0707,45.0178833333333,67.0546515,37.510188,62.169364
b0708,67.9658876666667,70.443726,51.485303,56.358376
b0709,3.074695,3.476017,4.388803,4.034768
b0710,282.952474,284.0974345,233.574752,315.851826
b0711,444.220181333333,466.595035,375.3575895,460.904003
b0712,327.796653,368.7492655,290.681936,406.725896
b0713,147.789283333333,162.268329,139.737309,158.356478
b0714,96.770585,88.2425645,64.6598985,64.518517
b0715,4.036283,4.0528555,4.0576045,1.955722
b0716,1.85634366666667,2.516896,1.390614,2.24035
b0717,3.72196366666667,4.4628535,3.7742665,3.20514
b0718,0.698183666666667,0.3535855,0.52429,0.598548
b0719,4.39265866666667,4.7320575,2.8495985,2.346589
b0720,474.222661666667,587.659893,352.7038475,570.914637
b4735,446.330107666667,430.1637385,177.5529845,471.116336
b0721,114.705558333333,81.5093475,145.6571135,117.094375
b0722,33.4784956666667,28.7326725,39.0051945,14.051662
b0723,40.3080303333333,42.000445,52.515107,45.122117
b0724,60.0432956666667,62.697953,67.353441,91.93635
b0726,129.345472333333,126.8662525,128.0940735,114.871321
b0727,221.782265333333,216.2862125,210.9479885,203.874876
b0728,183.691672333333,182.2959345,206.4272545,190.873773
b0729,568.372740333333,580.2308515,634.111201,603.540456
b0730,36.4522113333333,35.6997495,42.1308455,36.764376
b0731,0.454342666666667,0.244245,0.306103,0.760273
b0732,14.8019566666667,15.1166905,14.894422,18.110981
b0733,112.777699666667,112.7221155,113.229631,123.875934
b0734,54.129873,64.4074845,55.8963765,64.935312
b4515,159.887943666667,207.1138205,36.053584,0
b0735,32.3597,37.301666,32.5629145,35.558504
b0736,91.9499376666667,73.2099845,74.5243325,48.883723
b0737,262.797305333333,224.1153245,260.863334,202.479648
b0738,105.988879,86.59891,105.3880605,86.30364
b0739,188.922563333333,161.3652325,186.617357,164.092129
b0740,465.225605,452.9149565,423.225312,432.680712
b0741,1638.031394,1588.80142,1342.02711,1439.669041
b0742,309.176828666667,289.0876825,297.90363,271.831692
b0750,81.648391,85.2229055,165.2471025,158.345735
b0751,59.247784,59.196529,78.7188365,87.029979
b0752,34.1732996666667,39.008564,19.6370145,29.939786
b0753,946.23797,933.1479575,583.629959,513.00421
b0754,898.187995,988.670226,647.27327,805.032756
b0755,8398.206234,7467.6003295,5446.246594,5404.436057
b0756,134.999367333333,143.158154,114.95096,129.051984
b0757,107.078571666667,111.2518475,139.1722795,152.342699
b0758,27.8747206666667,30.6053185,27.08819,29.987735
b0759,41.4368176666667,50.5134905,37.733297,37.905217
b0760,106.183633666667,107.03776,158.6629735,64.597359
b0761,69.8571783333333,60.3072665,44.1597455,53.419588
b0762,12.99934,5.602716,6.905773,10.436256
b0763,252.453183,351.852899,655.9783515,859.105297
b0764,38.4886616666667,43.7755535,63.9816955,82.773618
b0765,67.1223036666667,71.102581,121.3583565,144.22487
b0766,40.1726236666667,39.150213,44.7482775,43.00098
b0767,205.109952333333,251.7961655,157.8801395,236.825705
b0768,2.903758,2.207919,2.8572275,2.944165
b0769,0.105849666666667,0.302607,0.440933,0.323566
b0770,0.338466,0.3263555,0.0725605,0.441698
b0771,2.794126,2.1099645,2.209596,2.744447
b0772,139.686732,117.8985765,118.595211,99.695527
b0773,51.2554763333333,46.850944,41.88379,44.492424
b0774,97.996303,91.3754665,60.371521,76.542777
b0775,595.966193666667,659.5950905,395.4049245,625.885706
b0776,99.7466743333333,81.917523,69.6259335,79.991292
b0777,58.1120653333333,57.6426985,48.0232145,40.041574
b0778,134.983016,135.5438205,115.502553,103.970719
b0779,166.834567666667,169.61697,107.2651045,154.305544
b0780,43.9583893333333,47.8805475,60.2242645,63.981188
b0781,170.255873,197.7546555,156.51236,212.76622
b0782,258.342114666667,328.680644,169.42738,323.624302
b0783,452.781923333333,523.711824,266.941982,401.375189
b0784,84.366884,111.945678,51.014407,59.337827
b0785,376.740182333333,389.9643515,265.783765,309.984167
b0786,254.18577,256.66817,206.991764,233.348752
b0787,4.45049966666667,6.054028,7.9181315,4.955488
b0788,16.853956,18.313035,11.18486,16.125748
b0789,41.1058143333333,50.7323485,26.0345755,53.63329
b0790,46.0930456666667,60.3195455,39.089502,61.139435
b0791,51.6098943333333,45.7085005,88.5815315,56.936122
b0792,17.563422,14.427418,14.21774,16.392019
b0793,20.994743,21.081454,16.3314415,16.489258
b0794,45.965203,48.9445215,43.4063625,48.667631
b0795,34.743076,42.2867805,29.045268,41.914505
b0796,21.7278553333333,24.470225,19.919312,26.49105
b0797,11.8965916666667,12.8377675,10.5273995,7.732581
b0798,69.869938,62.1373205,63.21616,72.990649
b0799,22.6461256666667,21.8125905,23.1295675,22.397221
b0800,70.647287,77.2460845,50.1024435,56.340158
b0801,404.751844,834.5806735,499.4821595,790.032324
b0802,216.045155,267.03369,178.768364,164.978229
b0803,414.818515,478.737613,489.561829,609.817863
b0804,211.766976333333,189.219233,226.05354,162.194321
b0805,303.923896666667,260.8674485,352.747843,228.041655
b0806,143.842489,192.8849995,74.149347,106.057433
b0807,18.7558206666667,16.383745,25.596996,24.851796
b0808,20.184143,17.9098545,14.582822,19.824383
b0809,130.799059,130.8616485,146.857229,136.785105
b0810,100.662199333333,99.479619,97.581217,110.723587
b0811,870.875110666667,900.134573,891.3971755,1146.775636
b0812,4069.30226066667,5051.2019225,2614.099271,5020.235652
b0813,8.989586,12.2547155,11.3826605,9.317049
b4736,0,0,0,0
b0814,1571.762145,1777.115141,1051.279252,1704.167432
b0815,6.51636333333333,5.6814085,5.121548,6.47835
b4705,167.82608,159.7897585,187.501423,159.659019
b0817,586.696118666667,543.254207,481.7817815,530.626759
b0818,27.6493973333333,27.1849685,29.7224885,32.339598
b0819,120.250205333333,120.4083285,104.433217,98.34622
b0820,163.461100333333,152.916145,143.22709,146.650324
b0821,34.1127383333333,40.030189,27.925459,41.600822
b0822,40.9207113333333,31.977099,37.0200905,30.48263
b0823,3.54843966666667,4.4146055,3.4301755,3.495258
b0824,0.673877333333333,1.00275,1.3196405,1.98903
b0825,21.261292,26.458172,22.1347505,15.359278
b0826,35.5731016666667,37.288401,37.7358315,53.831666
b0827,59.760842,61.9598285,55.311087,78.551245
b0828,437.176448666667,1037.559745,1569.724979,679.104954
b0829,135.055835666667,257.4825565,388.6369395,174.744778
b0830,235.516360666667,331.4720365,592.079427,258.52359
b0831,98.805915,149.1391315,268.8684315,115.701435
b0832,38.4812823333333,51.100995,115.943981,41.032753
b0833,22.0039046666667,22.9825535,59.8351225,13.283132
b0834,14.34289,14.3089125,28.5639635,7.744739
b0835,46.9956653333333,57.1642815,47.4659545,59.943904
b0836,475.729621333333,595.1204215,350.70177,674.160798
b0837,36.1761023333333,33.355435,36.929346,55.584919
b0838,1176.21370433333,1325.677653,812.5833225,1264.999664
b0839,218.805105333333,256.6620655,179.7515025,234.379032
b0840,62.5411173333333,67.4063045,57.121691,76.101786
b0841,22.3362063333333,22.057117,26.1295485,28.132339
b0842,18.7774203333333,21.75067,17.495111,21.752665
b0843,5.81853166666667,3.6694675,5.034273,7.515594
b0844,85.134959,82.0829715,72.786443,80.073774
b0845,23.6632583333333,21.533462,18.8258605,26.908704
b0846,15.4900716666667,16.88913,13.685196,23.892143
b0847,22.772849,26.860194,19.5918665,23.728213
b0848,15.4377526666667,21.011179,12.230497,18.297566
b0849,98.6988106666667,90.0505105,120.690536,93.26493
b0850,140.303894666667,114.6168435,142.8699915,147.463361
b0851,52.524726,50.8909225,69.3002415,70.825489
b0852,32.4394403333333,33.473212,37.395929,40.395718
b0853,263.818462,272.352682,269.797738,283.509866
b0854,369.034371333333,437.328632,320.280295,365.097449
b0855,63.7435346666667,76.467788,60.801411,68.60709
b0856,39.0152413333333,37.59651,35.3077315,33.489876
b0857,38.2847143333333,35.4945675,39.790148,37.650907
b0858,15.0762776666667,15.32347,15.7810485,21.850516
b0859,15.8080756666667,11.131994,10.216278,11.857073
b0860,45.720951,58.6082235,63.551566,42.480102
b0861,58.5604663333333,55.8932585,51.6433245,57.583909
b0862,30.5287203333333,28.3897735,23.714193,24.078568
b0863,388.173627333333,426.983643,250.9287905,376.479906
b0864,199.384572666667,232.89743,150.2693005,205.663159
b0865,152.65584,195.0835005,116.2672005,172.147325
b0866,158.674026666667,210.7539645,136.0781975,190.9551
b0867,108.145054333333,105.913975,91.791297,113.115056
b0868,49.8361873333333,49.140654,51.395224,42.807345
b0869,93.083767,86.9555915,93.6768735,97.859964
b0870,140.316729333333,147.745415,123.5453865,136.984076
b0871,278.998091666667,313.39411,232.4003315,281.088826
b0872,2.376021,3.9903665,3.5133785,1.081558
b0873,1.99513133333333,2.5102735,2.078791,2.801534
b0874,8.791554,6.031448,6.7978615,4.773672
b0875,22.2539326666667,26.91927,22.2359615,30.866024
b0876,55.1976746666667,65.073099,42.156728,61.18829
b0877,240.640666333333,197.0820165,251.5129165,252.425208
b0878,88.8514583333333,92.10804,67.4282165,81.424394
b0879,40.981423,38.072959,39.27121,38.369906
b0880,1467.94980866667,1385.6956955,1490.684525,1583.824411
b0881,1420.64512833333,1315.934578,1067.755566,1411.701399
b0882,889.467639333333,1214.23966,629.845124,1174.042809
b0884,202.117183666667,163.7469485,373.817946,286.111614
b0885,90.501123,81.121176,76.256799,83.57924
b0886,60.045201,49.4886605,57.386397,55.391999
b0887,64.8169286666667,55.080454,56.5456695,52.383147
b0888,385.152482666667,404.3771265,408.6207135,439.825437
b0889,324.625599666667,356.621495,456.1096605,423.525615
b0890,122.954316666667,114.616664,102.905727,112.341052
b0891,360.426641666667,352.7042265,281.200275,312.347287
b0892,47.5245343333333,40.7368675,36.732952,40.349261
b0893,493.806696666667,496.630857,374.2683365,433.43146
b0894,2.985907,2.5478925,2.9083645,4.555137
b0895,6.90847166666667,6.150966,8.846742,12.991118
b0896,3.44715833333333,3.534602,2.513035,1.681931
b0897,307.851973666667,409.1106185,363.5001825,505.464982
b0898,25.5939446666667,26.3507275,22.608297,19.404869
b0899,2.76333866666667,2.368756,2.82051,5.313663
b0900,28.663658,31.495332,23.0290805,25.513971
b0901,33.3281976666667,46.940181,48.013302,46.892952
b0902,74.2033513333333,107.994845,81.4863805,135.11158
b0903,556.632043,557.343726,425.2177525,465.137716
b0904,112.516571,134.695876,106.490941,152.397465
b0905,23.561486,25.6700015,25.314398,24.298525
b0906,182.558347,232.957487,181.43373,332.480785
b0907,579.584552,487.40611,548.1304985,452.829966
b0908,361.520818333333,392.1812025,338.341759,338.20761
b0909,4.27527933333333,3.1728225,4.9937,4.484955
b0910,253.673014666667,291.192038,309.1844065,322.492711
b0911,1296.366667,1222.567943,1383.7681635,914.890503
b0912,2696.662496,3102.4516225,2073.878443,2512.71356
b0913,11.469901,8.7963745,9.55475,12.397016
b0914,70.586575,67.0874265,75.2154365,73.997704
b0915,26.3232696666667,26.0569275,24.048949,22.170659
b0916,14.6772693333333,10.5539575,13.923608,13.26382
b0917,52.055036,40.8738995,31.584388,43.200196
